time,ax,ay,az,atotal
6.534,-0.03,-0.01,-0.00,0.03
6.544,-0.02,-0.00,0.00,0.02
6.554,-0.01,-0.01,0.02,0.02
6.564,0.01,-0.00,0.01,0.01
6.575,0.00,0.01,-0.01,0.02
6.585,0.01,0.04,-0.02,0.04
6.595,-0.00,0.03,-0.00,0.03
6.605,0.01,0.02,-0.01,0.03
6.615,0.01,0.01,-0.00,0.01
6.625,-0.01,0.02,0.02,0.03
6.635,-0.02,0.01,0.01,0.03
6.645,-0.01,0.01,0.00,0.01
6.655,-0.00,0.02,-0.00,0.02
6.665,0.00,0.03,0.00,0.03
6.675,0.03,0.06,0.01,0.06
6.685,0.02,0.06,0.00,0.06
6.695,0.03,0.04,0.01,0.05
6.705,0.05,0.01,-0.00,0.05
6.715,0.10,-0.04,0.01,0.10
6.726,0.14,-0.08,-0.02,0.16
6.736,0.20,-0.09,-0.10,0.24
6.746,0.17,-0.10,-0.21,0.28
6.756,0.02,-0.08,-0.24,0.26
6.766,-0.14,-0.02,-0.13,0.19
6.776,-0.28,0.06,-0.00,0.29
6.786,-0.36,0.13,0.10,0.39
6.796,-0.35,0.12,0.05,0.37
6.806,-0.28,0.01,0.02,0.28
6.816,-0.18,-0.04,0.00,0.18
6.826,-0.19,-0.02,0.04,0.20
6.836,-0.26,0.03,0.04,0.27
6.846,-0.30,0.07,-0.02,0.31
6.856,-0.31,0.13,-0.11,0.36
6.867,-0.30,0.16,-0.18,0.38
6.877,-0.19,0.16,-0.19,0.31
6.887,-0.02,0.15,-0.07,0.17
6.897,0.14,0.14,0.11,0.23
6.907,0.28,0.14,0.29,0.42
6.917,0.24,0.10,0.30,0.40
6.927,0.10,0.03,0.23,0.25
6.937,-0.02,0.15,0.20,0.25
6.947,-0.10,0.30,0.15,0.35
6.957,-0.07,0.24,0.12,0.27
6.967,0.05,0.00,0.08,0.10
6.977,0.20,-0.21,-0.05,0.29
6.987,0.34,-0.27,-0.17,0.47
6.997,0.43,-0.22,-0.22,0.54
7.008,0.47,-0.17,-0.18,0.53
7.018,0.42,-0.09,-0.15,0.45
7.028,0.27,-0.01,-0.13,0.30
7.038,0.15,0.05,-0.10,0.19
7.048,0.04,0.11,-0.01,0.12
7.058,-0.02,0.11,0.08,0.14
7.068,-0.00,0.06,0.14,0.16
7.078,0.05,-0.03,0.12,0.13
7.088,0.13,-0.11,0.06,0.18
7.098,0.17,-0.18,-0.02,0.25
7.108,0.20,-0.19,-0.05,0.28
7.118,0.17,-0.17,-0.02,0.24
7.128,0.11,-0.14,0.03,0.18
7.138,0.04,-0.11,0.05,0.13
7.148,-0.02,-0.10,0.06,0.12
7.159,-0.07,-0.08,0.02,0.11
7.169,-0.13,-0.07,-0.04,0.16
7.179,-0.14,-0.04,-0.09,0.17
7.189,-0.10,-0.02,-0.11,0.15
7.199,-0.06,0.02,-0.10,0.11
7.209,-0.01,0.07,-0.06,0.09
7.219,0.03,0.13,0.01,0.13
7.229,0.03,0.16,0.04,0.17
7.239,-0.02,0.20,0.06,0.21
7.249,-0.08,0.21,0.10,0.25
7.259,-0.11,0.19,0.12,0.25
7.269,-0.11,0.16,0.11,0.23
7.279,-0.10,0.15,0.10,0.21
7.289,-0.05,0.11,0.12,0.17
7.299,-0.00,0.09,0.09,0.12
7.309,0.03,0.07,0.03,0.08
7.320,0.07,0.05,-0.02,0.09
7.330,0.08,0.07,-0.06,0.13
7.340,0.08,0.16,-0.06,0.19
7.350,0.09,0.19,-0.04,0.21
7.360,0.08,0.17,-0.02,0.19
7.370,0.04,0.09,-0.01,0.10
7.380,-0.02,0.04,-0.03,0.06
7.390,-0.06,-0.01,-0.05,0.07
7.400,-0.08,-0.03,-0.03,0.09
7.410,-0.10,-0.01,0.00,0.11
7.420,-0.12,0.02,0.01,0.13
7.430,-0.06,0.02,-0.05,0.08
7.440,0.03,0.01,-0.12,0.12
7.451,0.11,0.00,-0.14,0.18
7.461,0.14,-0.01,-0.13,0.19
7.471,0.16,-0.01,-0.09,0.18
7.481,0.13,-0.06,-0.07,0.16
7.491,0.10,-0.12,-0.02,0.15
7.501,0.01,-0.18,0.06,0.19
7.511,-0.05,-0.26,0.13,0.29
7.521,-0.08,-0.33,0.18,0.38
7.531,-0.13,-0.32,0.14,0.38
7.541,-0.12,-0.26,0.08,0.30
7.551,-0.08,-0.15,0.02,0.17
7.561,-0.07,-0.00,-0.03,0.08
7.571,-0.07,0.11,-0.08,0.15
7.581,-0.07,0.18,-0.12,0.22
7.591,-0.07,0.18,-0.09,0.21
7.601,-0.07,0.16,-0.05,0.18
7.612,-0.07,0.12,0.01,0.14
7.622,-0.07,0.09,0.06,0.13
7.632,-0.05,0.06,0.08,0.11
7.642,-0.04,0.01,0.06,0.07
7.652,0.02,-0.02,0.02,0.04
7.662,0.08,-0.03,-0.01,0.08
7.672,0.10,-0.03,-0.05,0.12
7.682,0.11,-0.02,-0.03,0.12
7.692,0.11,0.02,-0.00,0.11
7.702,0.12,0.05,0.02,0.14
7.712,0.15,0.11,0.05,0.20
7.722,0.16,0.16,0.05,0.23
7.732,0.14,0.16,0.04,0.22
7.742,0.12,0.14,0.03,0.19
7.752,0.08,0.08,0.03,0.12
7.762,0.01,0.08,0.04,0.09
7.772,-0.03,0.06,0.03,0.07
7.783,-0.07,0.05,0.03,0.10
7.793,-0.08,0.05,0.03,0.10
7.803,-0.04,0.04,-0.00,0.05
7.813,0.00,0.00,-0.03,0.03
7.823,0.01,-0.04,-0.04,0.06
7.833,-0.02,-0.06,-0.04,0.07
7.843,-0.08,-0.05,-0.04,0.10
7.853,-0.10,-0.02,-0.07,0.12
7.863,-0.05,0.01,-0.09,0.11
7.873,0.02,0.06,-0.10,0.12
7.883,0.11,0.08,-0.08,0.16
7.893,0.15,0.06,-0.04,0.17
7.903,0.15,0.03,0.00,0.15
7.914,0.09,0.00,0.05,0.10
7.924,0.04,-0.01,0.05,0.07
7.934,-0.02,0.03,0.05,0.06
7.944,-0.02,0.05,0.03,0.06
7.954,-0.04,0.02,0.02,0.05
7.964,-0.05,0.01,-0.00,0.05
7.974,-0.08,-0.04,0.02,0.09
7.984,-0.10,-0.05,-0.00,0.11
7.994,-0.13,-0.06,-0.01,0.15
8.004,-0.16,-0.10,-0.00,0.19
8.014,-0.15,-0.13,-0.02,0.19
8.024,-0.11,-0.15,-0.05,0.19
8.034,-0.05,-0.18,-0.10,0.21
8.044,-0.04,-0.18,-0.11,0.21
8.055,-0.03,-0.12,-0.06,0.14
8.065,-0.03,-0.06,-0.00,0.07
8.075,-0.02,-0.00,0.04,0.05
8.085,0.00,0.06,0.04,0.07
8.095,0.02,0.10,0.04,0.11
8.105,0.02,0.14,0.07,0.16
8.115,0.03,0.15,0.11,0.19
8.125,0.04,0.13,0.16,0.21
8.135,0.09,0.13,0.17,0.23
8.145,0.14,0.11,0.12,0.21
8.155,0.21,0.07,0.04,0.23
8.165,0.24,0.03,-0.04,0.25
8.175,0.28,0.01,-0.07,0.29
8.185,0.26,-0.01,-0.09,0.28
8.195,0.21,-0.00,-0.11,0.24
8.206,0.17,0.01,-0.09,0.19
8.216,0.10,0.02,-0.09,0.14
8.226,-0.01,0.04,-0.08,0.09
8.236,-0.08,-0.02,-0.10,0.13
8.246,-0.15,-0.05,-0.09,0.18
8.256,-0.17,-0.06,-0.04,0.18
8.266,-0.13,-0.06,0.01,0.14
8.276,-0.08,-0.04,0.05,0.10
8.286,-0.04,-0.02,0.07,0.08
8.296,-0.05,0.04,0.07,0.10
8.306,-0.07,0.08,0.08,0.13
8.316,-0.07,0.15,0.14,0.22
8.326,-0.05,0.19,0.16,0.26
8.336,0.02,0.18,0.12,0.21
8.346,0.12,0.13,0.05,0.18
8.357,0.19,0.04,-0.02,0.19
8.367,0.25,-0.08,-0.05,0.27
8.377,0.27,-0.17,-0.05,0.32
8.387,0.19,-0.23,-0.03,0.30
8.397,0.11,-0.25,-0.01,0.27
8.407,0.05,-0.20,0.05,0.21
8.417,-0.01,-0.13,0.11,0.17
8.427,-0.05,-0.05,0.08,0.11
8.437,-0.09,0.05,0.05,0.12
8.447,-0.10,0.11,-0.00,0.15
8.457,-0.12,0.15,-0.09,0.21
8.467,-0.12,0.16,-0.13,0.24
8.477,-0.13,0.16,-0.16,0.27
8.488,-0.17,0.13,-0.14,0.25
8.498,-0.22,0.11,-0.07,0.25
8.508,-0.26,0.10,-0.01,0.28
8.518,-0.27,0.07,0.02,0.28
8.528,-0.23,0.04,0.03,0.24
8.538,-0.17,0.05,0.04,0.18
8.548,-0.11,0.03,0.03,0.12
8.558,-0.03,0.04,0.01,0.05
8.568,0.01,0.03,-0.02,0.04
8.578,0.04,0.02,-0.06,0.07
8.588,0.07,0.00,-0.05,0.09
8.598,0.10,-0.01,-0.05,0.11
8.608,0.11,-0.03,-0.03,0.12
8.619,0.14,-0.03,0.01,0.14
8.629,0.15,-0.04,0.03,0.16
8.639,0.15,-0.08,0.03,0.17
8.649,0.14,-0.10,0.06,0.18
8.659,0.11,-0.10,0.08,0.17
8.669,0.08,-0.09,0.02,0.12
8.679,0.06,-0.05,0.01,0.08
8.689,0.06,-0.02,-0.01,0.06
8.699,0.06,0.02,-0.02,0.07
8.709,0.07,0.05,-0.02,0.08
8.719,0.04,0.06,-0.02,0.07
8.729,-0.00,0.06,-0.02,0.06
8.739,-0.01,0.04,-0.01,0.04
8.749,-0.04,0.03,-0.00,0.05
8.759,-0.08,0.01,0.01,0.08
8.769,-0.08,0.00,0.00,0.08
8.780,-0.10,0.01,0.01,0.10
8.790,-0.09,0.03,-0.02,0.10
8.800,-0.08,0.02,-0.04,0.09
8.810,-0.06,0.05,-0.05,0.09
8.820,-0.05,0.06,-0.05,0.09
8.830,-0.02,0.06,-0.05,0.08
8.840,-0.02,0.03,-0.03,0.05
8.850,-0.03,0.02,0.00,0.04
8.860,-0.01,0.01,0.02,0.03
8.870,-0.02,-0.00,0.04,0.04
8.880,-0.02,-0.01,0.02,0.03
8.890,0.01,-0.02,0.00,0.02
8.900,-0.00,0.00,0.01,0.01
8.911,0.01,0.01,-0.01,0.02
8.920,0.02,0.02,-0.03,0.04
8.930,0.03,0.01,0.00,0.04
8.941,0.04,0.01,0.01,0.04
8.951,0.01,0.03,0.02,0.03
8.961,-0.00,-0.01,0.02,0.02
8.971,-0.01,-0.04,0.02,0.04
8.981,-0.00,-0.04,0.01,0.04
8.991,0.00,-0.02,-0.00,0.02
9.001,-0.00,0.00,-0.01,0.01
9.011,0.01,-0.00,0.02,0.02
9.021,0.01,0.02,0.02,0.03
9.031,0.01,0.01,0.02,0.02
9.042,0.03,0.03,0.00,0.04
9.051,0.02,0.04,-0.02,0.05
9.061,0.02,0.02,-0.04,0.04
9.072,0.01,-0.00,-0.05,0.05
9.082,-0.01,-0.02,-0.02,0.03
9.092,0.01,0.01,0.02,0.02
9.102,0.03,0.00,0.04,0.05
9.112,0.05,0.03,0.04,0.07
9.122,0.05,0.04,0.01,0.06
9.132,0.03,0.04,-0.01,0.05
9.142,0.00,0.01,-0.01,0.02
9.152,-0.02,0.01,-0.01,0.03
9.162,-0.03,0.00,-0.01,0.04
9.172,-0.02,0.02,-0.01,0.03
9.182,0.00,0.01,0.01,0.01
9.192,0.01,0.01,0.01,0.02
9.202,-0.01,0.01,0.02,0.02
9.212,-0.01,0.00,0.01,0.02
9.222,-0.02,0.01,-0.00,0.02
9.233,-0.04,0.01,-0.02,0.04
9.243,-0.02,-0.00,-0.01,0.02
9.253,-0.01,0.01,-0.02,0.02
9.263,0.00,0.01,-0.00,0.01
9.273,-0.00,0.01,-0.00,0.01
9.283,0.01,0.00,-0.01,0.01
9.293,0.01,0.00,-0.02,0.02
9.303,0.01,-0.00,-0.02,0.03
9.313,0.01,0.00,0.01,0.01
9.323,-0.01,0.00,0.03,0.03
9.333,0.00,-0.01,0.00,0.01
9.343,0.02,0.01,0.00,0.02
9.353,0.04,0.01,0.02,0.05
9.363,0.05,0.00,0.01,0.05
9.374,0.02,0.01,-0.00,0.03
9.384,0.00,-0.00,-0.01,0.02
9.394,0.00,-0.02,-0.02,0.03
9.404,-0.01,0.01,-0.01,0.02
9.414,-0.02,0.00,0.00,0.02
9.424,-0.01,0.00,0.02,0.03
9.434,-0.01,0.04,0.02,0.04
9.444,-0.02,0.02,0.01,0.03
9.454,-0.03,0.02,-0.01,0.04
9.464,-0.02,0.02,0.00,0.02
9.474,-0.01,0.01,-0.04,0.04
9.484,0.00,0.01,-0.04,0.04
9.494,0.02,0.01,-0.02,0.03
9.504,0.02,0.02,0.00,0.02
9.514,0.02,0.03,0.01,0.03
9.525,0.02,-0.01,0.01,0.02
9.534,0.01,-0.00,0.02,0.02
9.545,0.02,0.01,0.02,0.04
9.555,-0.01,0.01,0.01,0.02
9.565,0.00,-0.01,-0.01,0.01
9.575,0.01,-0.00,-0.01,0.02
9.585,0.04,0.01,-0.00,0.04
9.595,0.05,0.01,0.00,0.05
9.605,0.03,0.00,-0.01,0.03
9.615,0.01,0.01,-0.02,0.02
9.625,0.03,0.01,-0.00,0.03
9.635,0.02,0.01,0.02,0.03
9.645,0.01,0.01,0.05,0.05
9.655,-0.03,0.00,0.04,0.05
9.665,-0.03,0.00,0.00,0.03
9.675,-0.02,0.01,-0.02,0.03
9.686,-0.02,0.02,-0.02,0.04
9.696,-0.02,0.03,-0.02,0.04
9.706,-0.01,0.01,-0.01,0.01
9.716,-0.01,0.01,-0.01,0.01
9.726,0.00,-0.01,0.02,0.02
9.736,0.00,-0.04,0.05,0.06
9.746,-0.01,-0.05,0.03,0.06
9.756,0.00,-0.05,0.01,0.05
9.766,-0.01,-0.04,-0.01,0.04
9.776,0.01,-0.02,-0.00,0.02
9.786,0.01,0.00,-0.01,0.01
9.796,0.00,0.04,0.01,0.04
9.806,0.01,0.06,0.00,0.06
9.816,0.02,0.06,-0.00,0.06
9.827,0.03,0.05,-0.03,0.06
9.837,0.02,0.05,-0.03,0.06
9.847,0.01,0.04,-0.03,0.05
9.857,-0.01,0.01,-0.02,0.03
9.867,0.02,0.01,-0.02,0.03
9.877,0.02,0.01,-0.00,0.02
9.887,0.04,0.00,0.02,0.04
9.897,0.03,-0.00,0.02,0.04
9.907,0.03,-0.01,0.02,0.04
9.917,0.04,-0.01,0.00,0.04
9.927,0.03,-0.01,0.00,0.04
9.937,0.02,-0.02,0.00,0.03
9.948,0.02,-0.02,-0.00,0.03
9.957,-0.00,0.00,-0.01,0.01
9.968,0.01,-0.00,0.01,0.01
9.978,0.01,0.00,0.01,0.01
9.988,-0.01,0.01,0.02,0.02
9.998,-0.03,0.00,0.01,0.04
10.008,-0.03,-0.01,0.01,0.03
10.018,-0.02,0.01,-0.01,0.02
10.028,-0.01,0.01,-0.02,0.02
10.038,0.01,-0.00,-0.03,0.03
10.048,0.02,0.01,-0.01,0.02
10.058,0.03,0.03,-0.00,0.04
10.068,0.03,0.04,0.00,0.05
10.078,0.03,0.05,0.01,0.06
10.088,0.03,0.03,0.01,0.04
10.098,0.04,0.01,0.01,0.04
10.109,0.03,0.00,0.01,0.03
10.119,-0.01,-0.01,-0.00,0.01
10.129,-0.00,-0.01,-0.00,0.01
10.139,0.00,-0.00,0.01,0.01
10.149,-0.02,0.00,0.02,0.02
10.159,-0.02,-0.00,0.01,0.03
10.169,-0.03,-0.00,-0.00,0.03
10.179,-0.02,0.01,-0.03,0.04
10.189,-0.03,0.03,-0.04,0.06
10.199,-0.04,0.01,-0.01,0.04
10.209,-0.01,-0.00,0.00,0.01
10.219,-0.01,-0.02,0.00,0.03
10.229,0.04,-0.03,0.02,0.06
10.239,0.08,-0.03,-0.01,0.08
10.250,0.13,-0.02,-0.01,0.13
10.260,0.14,-0.02,-0.00,0.14
10.270,0.15,0.01,-0.04,0.15
10.280,0.14,0.03,-0.03,0.14
10.290,0.08,0.02,-0.01,0.09
10.300,0.05,0.01,0.00,0.06
10.310,0.04,0.00,0.03,0.05
10.320,0.01,-0.00,0.05,0.05
10.330,-0.03,-0.02,0.08,0.08
10.340,-0.08,-0.04,0.04,0.10
10.350,-0.11,-0.05,0.01,0.12
10.360,-0.16,-0.02,-0.02,0.16
10.370,-0.13,-0.00,-0.04,0.14
10.381,-0.11,0.02,-0.06,0.13
10.391,-0.09,0.07,-0.06,0.13
10.401,-0.06,0.11,-0.04,0.13
10.411,-0.01,0.11,-0.01,0.11
10.421,-0.02,0.07,0.02,0.07
10.431,-0.04,0.00,0.03,0.05
10.441,-0.08,-0.02,0.03,0.09
10.451,-0.09,-0.03,-0.02,0.10
10.461,-0.07,-0.02,-0.05,0.09
10.471,-0.06,0.02,-0.10,0.12
10.481,-0.04,0.06,-0.08,0.10
10.491,-0.00,0.09,-0.03,0.09
10.501,0.03,0.09,0.01,0.09
10.511,0.02,0.05,0.07,0.09
10.521,0.04,0.02,0.10,0.11
10.531,0.02,-0.03,0.07,0.08
10.542,0.00,-0.06,0.08,0.10
10.552,0.02,-0.08,0.07,0.11
10.562,0.05,-0.07,0.05,0.09
10.572,0.04,-0.05,0.00,0.07
10.582,0.08,-0.01,-0.03,0.09
10.592,0.09,0.03,-0.06,0.11
10.602,0.11,0.05,-0.06,0.13
10.612,0.10,0.04,-0.05,0.12
10.622,0.07,0.05,-0.00,0.09
10.632,-0.01,0.04,0.03,0.05
10.642,-0.05,0.03,0.05,0.08
10.652,-0.07,0.00,0.03,0.08
10.662,-0.09,0.01,0.01,0.09
10.672,-0.07,0.03,0.02,0.07
10.682,-0.03,0.03,-0.00,0.04
10.693,0.01,0.04,-0.02,0.05
10.703,0.03,0.02,-0.04,0.06
10.713,0.04,0.00,-0.05,0.07
10.723,0.05,-0.01,-0.05,0.07
10.733,0.03,-0.01,-0.02,0.04
10.743,0.01,-0.03,0.03,0.04
10.753,0.01,-0.02,0.05,0.05
10.763,-0.01,-0.03,0.04,0.05
10.773,-0.01,-0.04,0.03,0.05
10.783,-0.00,-0.02,0.01,0.02
10.793,-0.01,-0.01,0.01,0.01
10.803,0.01,-0.00,-0.00,0.01
10.813,0.01,0.01,-0.01,0.02
10.823,0.03,0.02,-0.02,0.04
10.833,0.03,0.02,-0.03,0.05
10.843,0.04,0.02,-0.03,0.06
10.854,0.03,0.03,-0.02,0.05
10.864,0.01,0.02,-0.01,0.02
10.874,-0.01,0.02,0.03,0.03
10.884,-0.01,-0.00,0.04,0.04
10.894,-0.02,-0.00,0.05,0.05
10.904,-0.00,0.02,0.02,0.03
10.914,0.00,0.02,0.00,0.02
10.924,0.01,0.04,-0.02,0.04
10.934,0.00,0.01,-0.04,0.04
10.944,0.00,0.01,-0.04,0.04
10.954,0.01,0.01,-0.00,0.02
10.964,-0.02,0.01,0.03,0.03
10.975,-0.00,0.00,0.03,0.03
10.984,-0.00,-0.02,0.01,0.03
10.995,0.00,-0.00,-0.01,0.01
11.005,0.02,-0.01,-0.00,0.02
11.015,-0.00,-0.00,-0.01,0.01
11.025,-0.02,0.02,0.01,0.03
11.035,-0.00,0.02,0.02,0.03
11.045,-0.01,0.02,0.01,0.02
11.055,-0.00,0.01,-0.01,0.02
11.065,-0.01,-0.01,-0.00,0.01
11.075,-0.01,-0.01,0.00,0.01
11.085,-0.00,-0.01,0.01,0.01
11.095,-0.01,-0.01,0.00,0.02
11.105,0.00,-0.02,-0.02,0.03
11.115,0.02,-0.01,0.01,0.02
11.125,0.04,0.01,0.01,0.05
11.135,0.03,0.00,0.02,0.04
11.146,0.02,0.02,0.01,0.03
11.156,0.02,0.02,0.00,0.03
11.166,0.01,0.01,-0.00,0.02
11.176,-0.01,-0.03,0.00,0.03
11.186,-0.02,-0.02,0.01,0.03
11.196,-0.03,-0.03,-0.00,0.04
11.206,-0.03,-0.00,-0.03,0.05
11.216,-0.03,0.04,-0.05,0.06
11.226,-0.01,0.04,-0.05,0.07
11.236,0.01,0.04,-0.03,0.06
11.246,0.03,0.06,-0.00,0.06
11.256,0.03,0.02,0.01,0.04
11.267,0.00,-0.02,0.02,0.03
11.277,0.00,-0.05,0.04,0.06
11.287,-0.01,-0.06,0.04,0.07
11.297,-0.02,-0.05,0.02,0.06
11.307,-0.02,-0.04,-0.00,0.05
11.317,-0.01,-0.02,0.02,0.03
11.327,0.00,0.02,0.01,0.02
11.337,0.02,0.05,-0.00,0.05
11.347,0.04,0.05,-0.00,0.06
11.357,0.04,0.05,-0.02,0.07
11.367,0.02,0.03,-0.02,0.05
11.377,0.03,0.02,-0.03,0.05
11.387,0.03,0.01,-0.01,0.04
11.397,0.00,-0.00,-0.01,0.01
11.407,0.00,0.02,0.01,0.02
11.418,-0.00,-0.00,0.03,0.03
11.428,-0.01,0.01,0.03,0.03
11.438,-0.00,0.02,0.01,0.02
11.448,-0.01,0.02,-0.01,0.02
11.458,0.01,0.00,-0.01,0.02
11.468,-0.00,0.01,-0.01,0.02
11.478,-0.01,-0.01,-0.01,0.02
11.488,-0.01,-0.02,0.00,0.02
11.498,0.01,-0.02,-0.01,0.03
11.508,-0.01,-0.02,-0.01,0.03
11.518,0.00,-0.02,-0.01,0.03
11.528,0.01,-0.01,0.00,0.01
11.538,0.02,0.00,0.02,0.03
11.548,0.02,-0.01,0.02,0.03
11.558,0.01,0.01,0.01,0.01
11.569,-0.00,0.00,-0.01,0.01
11.579,0.01,0.01,-0.02,0.02
11.589,-0.01,0.04,0.01,0.04
11.599,0.00,0.03,0.00,0.03
11.609,-0.01,0.02,-0.03,0.04
11.619,-0.00,0.02,-0.01,0.03
11.629,0.01,0.01,0.00,0.01
11.639,0.02,0.01,0.00,0.02
11.649,0.01,0.01,0.00,0.02
11.659,0.00,-0.02,-0.02,0.03
11.669,0.02,-0.00,-0.01,0.03
11.679,0.01,0.00,-0.01,0.01
11.689,0.01,0.00,-0.01,0.02
11.699,0.03,-0.00,0.00,0.03
11.709,0.02,0.01,0.01,0.03
11.720,0.02,0.01,-0.00,0.02
11.730,0.02,0.00,-0.00,0.02
11.740,0.01,0.01,0.00,0.02
11.750,0.03,0.00,-0.00,0.03
11.760,0.01,-0.00,0.02,0.02
11.770,0.01,0.00,0.00,0.01
11.780,-0.01,-0.00,-0.00,0.01
11.790,-0.03,-0.01,0.01,0.03
11.800,-0.01,-0.00,0.01,0.02
11.810,-0.01,0.01,-0.00,0.02
11.820,-0.01,0.01,0.00,0.01
11.830,0.02,0.02,0.01,0.03
11.840,0.01,0.01,0.01,0.02
11.850,0.01,0.00,-0.01,0.01
11.861,0.00,-0.01,-0.01,0.02
11.870,0.00,-0.00,-0.00,0.00
11.881,0.01,-0.00,0.00,0.01
11.891,0.01,-0.01,0.01,0.02
11.901,0.02,-0.01,0.01,0.03
11.911,-0.00,0.01,0.01,0.01
11.921,0.01,-0.00,-0.02,0.02
11.931,-0.01,0.01,-0.01,0.02
11.941,0.01,-0.00,0.00,0.01
11.951,0.01,-0.01,0.00,0.02
11.961,0.00,0.02,-0.01,0.02
11.971,-0.00,0.03,-0.04,0.05
11.981,0.01,0.03,-0.04,0.05
11.991,0.01,0.02,-0.04,0.04
12.001,0.01,-0.00,-0.00,0.01
12.011,-0.00,0.00,0.03,0.03
12.022,0.01,0.00,0.01,0.01
12.032,-0.02,-0.02,0.01,0.03
12.042,-0.01,-0.03,0.00,0.03
12.052,-0.01,-0.02,-0.00,0.02
12.062,-0.01,-0.01,-0.01,0.01
12.072,0.02,0.00,-0.01,0.02
12.082,0.03,0.02,0.00,0.04
12.092,0.02,0.03,0.00,0.04
12.102,0.01,0.03,0.02,0.04
12.112,0.03,0.05,0.02,0.06
12.122,0.02,0.05,0.00,0.05
12.132,0.00,0.03,-0.01,0.03
12.142,0.00,0.01,-0.01,0.01
12.152,-0.00,0.02,-0.02,0.03
12.162,0.01,0.01,-0.03,0.03
12.173,-0.01,0.01,-0.02,0.02
12.183,-0.01,0.02,0.00,0.02
12.193,0.00,-0.00,0.02,0.02
12.203,-0.02,0.00,0.01,0.02
12.213,-0.00,-0.00,0.00,0.01
12.223,0.00,0.00,-0.01,0.01
12.233,-0.00,-0.00,-0.01,0.01
12.243,-0.00,-0.00,-0.01,0.01
12.253,-0.00,-0.01,0.01,0.02
12.263,0.00,-0.02,0.03,0.04
12.273,-0.01,-0.02,0.02,0.02
12.283,-0.01,-0.01,0.01,0.02
12.293,-0.02,0.00,-0.01,0.02
12.303,-0.01,-0.00,-0.00,0.01
12.314,0.00,-0.00,0.02,0.02
12.324,0.01,-0.00,0.02,0.02
12.334,0.01,0.01,0.01,0.02
12.344,0.00,0.02,0.01,0.02
12.354,0.03,0.01,-0.01,0.03
12.364,0.02,0.01,-0.01,0.02
12.374,-0.01,0.00,-0.01,0.01
12.384,-0.01,-0.01,-0.01,0.01
12.394,-0.01,-0.01,-0.03,0.03
12.404,0.01,-0.00,-0.02,0.02
12.414,0.02,0.01,0.01,0.03
12.424,0.02,0.03,0.02,0.04
12.434,-0.00,0.01,0.02,0.02
12.444,-0.00,-0.00,-0.01,0.01
12.454,0.01,-0.01,-0.01,0.02
12.465,0.01,-0.01,0.01,0.02
12.475,0.01,0.00,-0.00,0.01
12.485,0.00,0.01,-0.00,0.01
12.495,0.02,0.01,-0.01,0.03
12.505,0.01,0.00,-0.00,0.01
12.515,0.01,0.02,0.02,0.03
12.525,-0.00,0.00,0.02,0.02
12.535,-0.00,0.01,0.01,0.02
12.545,-0.01,-0.00,0.00,0.01
12.555,-0.01,0.02,0.01,0.02
12.565,-0.01,0.01,-0.00,0.02
12.575,-0.00,0.01,-0.00,0.01
12.585,0.00,0.00,-0.01,0.01
12.595,-0.02,-0.01,-0.02,0.03
12.605,-0.00,-0.01,-0.01,0.01
12.616,0.01,0.00,-0.01,0.01
12.626,0.01,-0.01,-0.00,0.01
12.636,0.02,-0.01,-0.00,0.02
12.646,0.01,-0.00,-0.00,0.01
12.656,0.01,0.00,0.02,0.02
12.666,0.01,0.00,0.02,0.03
12.676,0.02,-0.00,0.02,0.03
12.686,0.00,-0.01,0.01,0.01
12.696,-0.00,-0.01,0.00,0.01
12.706,-0.01,0.02,-0.02,0.03
12.716,-0.02,-0.00,-0.04,0.05
12.726,-0.03,-0.00,-0.04,0.05
12.736,-0.02,-0.02,-0.02,0.04
12.747,-0.01,-0.00,-0.00,0.01
12.757,-0.01,0.00,0.01,0.02
12.767,-0.00,-0.00,0.00,0.01
12.777,0.03,-0.01,0.02,0.04
12.787,0.00,-0.01,0.02,0.02
12.797,-0.01,-0.01,0.00,0.02
12.807,0.01,0.00,0.03,0.03
12.817,0.00,0.02,0.04,0.04
12.827,0.02,0.03,0.02,0.04
12.837,0.00,0.04,0.00,0.05
12.847,0.01,0.04,-0.01,0.04
12.857,0.02,0.04,-0.04,0.05
12.867,0.01,0.02,-0.03,0.04
12.877,0.02,0.01,-0.04,0.05
12.887,0.02,0.01,-0.02,0.03
12.898,0.03,0.03,-0.01,0.04
12.908,0.02,0.01,0.01,0.02
12.918,0.00,0.00,0.02,0.02
12.928,-0.01,-0.01,0.02,0.02
12.938,0.00,-0.01,0.02,0.02
12.948,-0.00,0.00,-0.01,0.01
12.958,0.00,0.01,-0.02,0.02
12.968,0.01,0.01,-0.01,0.02
12.978,-0.01,-0.00,-0.00,0.01
12.988,0.00,0.00,0.02,0.02
12.998,0.00,-0.02,0.02,0.03
13.008,-0.03,-0.02,-0.02,0.04
13.018,-0.02,-0.02,-0.01,0.03
13.028,0.01,-0.01,-0.02,0.02
13.038,0.01,0.00,-0.01,0.01
13.049,0.02,0.03,-0.01,0.04
13.059,0.03,0.03,0.02,0.05
13.069,0.02,0.01,0.02,0.03
13.079,0.01,-0.01,0.00,0.01
13.089,0.02,-0.00,-0.02,0.03
13.099,0.02,0.02,-0.03,0.04
13.109,0.01,0.02,-0.01,0.02
13.119,-0.00,0.01,0.00,0.01
