time,ax,ay,az,atotal
6.545,0.04,-0.00,0.04,0.06
6.555,-0.02,-0.01,0.01,0.03
6.565,-0.07,-0.00,-0.06,0.10
6.575,-0.04,0.02,-0.07,0.09
6.585,0.03,0.04,-0.02,0.05
6.595,0.02,0.04,0.03,0.05
6.605,0.02,-0.00,0.07,0.07
6.615,-0.01,-0.04,0.06,0.08
6.625,-0.02,-0.01,0.04,0.04
6.636,-0.06,-0.00,-0.03,0.07
6.646,-0.03,0.02,-0.12,0.12
6.656,0.02,0.03,-0.08,0.08
6.666,-0.01,-0.01,0.00,0.02
6.676,-0.04,0.10,-0.00,0.11
6.686,0.04,0.05,0.04,0.07
6.696,0.02,0.02,0.10,0.10
6.706,0.01,0.07,0.11,0.13
6.716,0.05,-0.01,0.03,0.06
6.726,0.03,-0.03,-0.04,0.06
6.736,0.00,-0.06,-0.04,0.07
6.746,-0.03,-0.08,-0.04,0.09
6.756,-0.02,-0.09,-0.07,0.12
6.766,-0.02,-0.07,-0.05,0.09
6.776,-0.00,-0.06,-0.00,0.06
6.787,0.02,-0.02,-0.01,0.03
6.797,0.05,-0.01,0.01,0.05
6.807,0.03,0.01,0.03,0.04
6.817,0.03,0.01,0.00,0.03
6.827,0.02,0.01,0.02,0.03
6.837,0.02,0.04,0.03,0.05
6.847,0.01,0.04,0.03,0.05
6.857,-0.01,0.01,-0.05,0.05
6.867,-0.03,0.03,-0.18,0.18
6.877,-0.04,0.02,-0.05,0.07
6.887,0.01,0.01,0.05,0.05
6.897,0.03,0.02,0.05,0.06
6.907,0.02,0.02,0.03,0.04
6.917,-0.01,0.03,-0.01,0.03
6.928,-0.06,0.01,-0.05,0.07
6.938,-0.02,0.02,-0.03,0.04
6.948,-0.01,0.04,0.01,0.04
6.958,0.00,0.04,0.05,0.07
6.968,0.01,0.02,0.03,0.04
6.978,-0.00,-0.01,0.02,0.02
6.988,0.01,-0.01,0.01,0.02
6.998,-0.00,-0.04,-0.01,0.04
7.008,0.00,-0.04,-0.02,0.04
7.018,-0.03,-0.04,0.01,0.05
7.028,-0.03,-0.05,-0.02,0.06
7.038,-0.03,-0.01,-0.05,0.06
7.048,-0.00,-0.02,-0.04,0.04
7.058,0.03,-0.02,0.02,0.04
7.068,0.05,0.01,0.01,0.05
7.079,0.06,-0.00,-0.01,0.06
7.089,0.04,-0.02,-0.02,0.06
7.099,0.02,0.01,0.00,0.02
7.109,-0.04,0.01,0.02,0.04
7.119,-0.03,0.00,-0.02,0.04
7.129,-0.02,0.01,-0.00,0.02
7.139,0.01,0.02,0.00,0.02
7.149,0.02,0.03,-0.01,0.04
7.159,-0.02,0.02,-0.03,0.04
7.169,-0.03,0.01,-0.02,0.04
7.179,-0.03,0.01,-0.00,0.03
7.189,0.01,0.01,0.02,0.02
7.199,0.01,0.01,-0.00,0.02
7.209,0.00,0.00,-0.00,0.00
7.220,-0.01,0.00,0.02,0.02
7.230,-0.02,-0.00,-0.02,0.02
7.240,-0.02,-0.01,-0.03,0.04
7.250,-0.01,-0.02,-0.01,0.02
7.260,0.00,-0.01,0.01,0.01
7.270,0.00,-0.01,0.00,0.01
7.280,0.01,-0.02,0.00,0.02
7.290,0.02,-0.01,0.01,0.02
7.300,0.03,-0.02,-0.00,0.03
7.310,0.04,0.01,0.01,0.05
7.320,0.02,0.00,0.01,0.03
7.330,-0.01,-0.03,-0.01,0.03
7.340,-0.00,-0.01,-0.04,0.04
7.350,-0.01,-0.01,-0.04,0.04
7.360,-0.01,0.00,-0.03,0.04
7.371,-0.00,0.00,-0.00,0.00
7.381,0.01,-0.00,0.04,0.04
7.391,0.02,0.00,-0.00,0.02
7.401,0.00,-0.00,-0.05,0.05
7.411,-0.04,0.02,-0.05,0.07
7.421,-0.04,0.02,-0.02,0.05
7.431,-0.03,-0.01,0.03,0.05
7.441,0.00,-0.02,0.06,0.07
7.451,-0.02,-0.02,0.07,0.08
7.461,-0.03,-0.02,-0.01,0.04
7.471,-0.05,-0.01,-0.11,0.12
7.481,-0.06,0.02,-0.12,0.13
7.491,-0.04,0.03,-0.05,0.07
7.502,0.02,0.05,0.04,0.06
7.512,0.04,0.06,0.07,0.10
7.522,0.05,0.05,0.06,0.09
7.532,0.03,0.02,0.09,0.10
7.542,0.00,-0.01,0.07,0.07
7.552,-0.03,-0.04,0.02,0.05
7.562,-0.00,-0.06,-0.03,0.07
7.572,-0.00,-0.06,-0.05,0.08
7.582,0.01,-0.07,-0.05,0.09
7.592,0.02,-0.06,-0.02,0.07
7.602,0.02,-0.04,-0.01,0.04
7.612,0.03,-0.01,-0.00,0.03
7.622,0.03,-0.00,0.01,0.03
7.632,0.03,0.01,-0.01,0.03
7.642,0.04,0.02,0.01,0.04
7.652,-0.01,0.03,0.02,0.04
7.663,-0.01,0.03,0.00,0.03
7.673,0.01,0.01,0.02,0.03
7.683,-0.01,0.01,0.01,0.02
7.693,-0.01,-0.02,-0.11,0.11
7.703,-0.07,-0.00,-0.12,0.14
7.713,-0.06,0.00,-0.03,0.06
7.723,-0.03,0.02,0.07,0.08
7.733,0.00,0.03,0.10,0.10
7.743,0.03,0.03,0.03,0.05
7.753,-0.02,0.04,-0.02,0.05
7.763,-0.05,0.03,-0.05,0.07
7.773,-0.04,0.03,-0.02,0.05
7.784,-0.01,0.04,-0.01,0.04
7.793,0.01,0.04,0.01,0.04
7.804,0.02,0.00,-0.01,0.03
7.814,0.03,-0.02,0.00,0.04
7.824,0.01,-0.05,0.01,0.05
7.834,-0.00,-0.05,0.01,0.05
7.844,-0.01,-0.03,-0.01,0.04
7.854,0.01,-0.04,-0.02,0.05
7.864,0.03,-0.03,-0.03,0.05
7.874,0.01,-0.01,-0.04,0.05
7.884,-0.00,-0.01,-0.01,0.02
7.894,0.03,-0.02,0.02,0.04
7.904,0.03,-0.02,0.01,0.04
7.914,0.04,0.01,0.01,0.04
7.924,0.05,0.02,0.02,0.06
7.934,0.04,0.02,-0.00,0.04
7.945,-0.02,-0.00,-0.01,0.02
7.955,-0.04,-0.01,-0.01,0.04
7.965,-0.03,0.01,-0.03,0.04
7.975,0.01,0.00,-0.02,0.02
7.985,-0.02,0.02,0.01,0.03
7.995,-0.04,0.01,-0.01,0.04
8.005,-0.05,0.00,0.00,0.05
8.015,-0.02,0.02,0.02,0.03
8.025,0.02,0.04,0.03,0.05
8.035,-0.00,0.02,0.04,0.04
8.045,-0.02,0.02,0.02,0.03
8.055,0.00,0.02,0.00,0.02
8.065,0.01,0.02,-0.02,0.03
8.075,-0.01,0.00,-0.05,0.05
8.086,-0.02,-0.02,-0.01,0.03
8.096,-0.00,-0.02,0.03,0.04
8.106,0.00,-0.01,-0.02,0.02
8.116,-0.01,-0.02,-0.00,0.02
8.126,-0.02,-0.03,-0.02,0.04
8.136,-0.02,-0.02,-0.03,0.04
8.146,0.02,0.01,-0.01,0.02
8.156,0.05,0.01,0.02,0.05
8.166,0.04,0.01,0.02,0.04
8.176,0.02,-0.01,-0.00,0.02
8.186,0.01,-0.04,-0.02,0.04
8.196,-0.02,-0.02,-0.03,0.04
8.206,-0.02,0.01,-0.03,0.04
8.216,-0.01,0.03,-0.01,0.03
8.227,-0.00,0.01,-0.00,0.01
8.236,0.00,0.01,-0.01,0.01
8.247,-0.00,0.01,-0.01,0.01
8.257,-0.04,-0.00,-0.03,0.06
8.267,-0.05,0.01,-0.04,0.07
8.277,-0.01,0.02,0.00,0.03
8.287,0.02,0.00,0.06,0.06
8.297,0.02,-0.02,0.07,0.08
8.307,-0.01,-0.04,0.05,0.06
8.317,-0.02,-0.02,-0.02,0.04
8.327,-0.03,0.01,-0.12,0.13
8.337,-0.04,0.03,-0.12,0.13
8.347,-0.05,0.03,-0.04,0.07
8.357,-0.01,0.05,0.00,0.05
8.367,0.02,0.06,0.08,0.10
8.377,0.04,0.05,0.08,0.11
8.388,0.03,0.00,0.05,0.06
8.398,0.00,-0.01,0.06,0.06
8.408,-0.03,-0.04,0.03,0.06
8.418,-0.02,-0.05,-0.02,0.06
8.428,-0.00,-0.06,-0.05,0.08
8.438,0.01,-0.06,-0.03,0.07
8.448,0.02,-0.05,-0.02,0.06
8.458,0.05,-0.04,-0.03,0.07
8.468,0.04,-0.01,0.00,0.04
8.478,0.01,-0.00,0.02,0.03
8.488,0.01,0.02,0.02,0.03
8.498,0.04,0.02,-0.01,0.04
8.509,0.02,0.03,-0.00,0.03
8.519,-0.03,0.02,0.01,0.04
8.528,-0.03,0.02,0.02,0.05
8.539,-0.02,0.02,-0.02,0.04
8.549,-0.03,0.03,-0.11,0.11
8.559,-0.03,0.02,-0.12,0.13
8.569,0.00,0.02,-0.02,0.03
8.579,0.01,0.01,0.08,0.08
8.589,-0.00,-0.00,0.07,0.07
8.599,-0.02,0.00,0.03,0.03
8.609,-0.03,0.02,-0.03,0.05
8.619,-0.05,0.03,-0.02,0.06
8.629,-0.06,0.01,-0.03,0.07
8.639,-0.03,0.03,-0.02,0.04
8.649,0.01,0.04,0.02,0.05
8.659,0.02,0.00,0.03,0.04
8.670,0.01,-0.04,0.02,0.05
8.680,0.01,-0.03,0.03,0.04
8.690,0.01,-0.03,0.02,0.04
8.700,-0.01,-0.04,0.01,0.05
8.710,-0.01,-0.04,-0.01,0.04
8.720,-0.01,-0.01,-0.06,0.06
8.730,-0.02,-0.00,-0.06,0.07
8.740,0.02,-0.02,-0.05,0.05
8.750,0.02,-0.02,0.01,0.04
8.760,0.01,-0.00,0.03,0.03
8.770,0.02,-0.00,0.01,0.03
8.780,0.02,-0.00,0.02,0.02
8.790,-0.01,0.00,0.01,0.02
8.800,-0.03,0.01,0.02,0.03
8.810,-0.03,0.01,-0.00,0.03
8.821,-0.02,0.01,-0.04,0.04
8.831,0.00,0.03,-0.05,0.06
8.841,0.01,0.05,-0.03,0.05
8.851,-0.02,0.03,0.01,0.03
8.861,-0.07,0.01,-0.00,0.07
8.871,-0.07,0.02,0.00,0.07
8.881,0.01,0.01,-0.00,0.02
8.891,0.03,0.02,0.01,0.04
8.901,0.02,0.01,0.01,0.02
8.911,-0.02,-0.02,0.00,0.03
8.921,-0.03,-0.03,0.02,0.04
8.931,0.00,-0.03,-0.01,0.03
8.941,0.01,-0.01,-0.00,0.02
8.951,-0.01,-0.02,-0.01,0.03
8.961,-0.01,-0.02,-0.04,0.04
8.972,0.01,-0.00,-0.03,0.03
8.982,0.02,-0.01,-0.01,0.02
8.992,0.02,-0.01,-0.01,0.03
9.002,0.01,-0.00,-0.00,0.01
9.012,0.02,-0.01,0.02,0.03
9.022,0.02,0.01,-0.00,0.02
9.032,-0.00,-0.01,0.00,0.01
9.042,-0.02,-0.00,0.00,0.02
9.052,0.01,0.02,-0.00,0.02
9.062,0.01,0.02,0.01,0.02
9.072,-0.01,0.01,0.00,0.02
9.082,-0.00,-0.01,-0.01,0.01
9.092,-0.02,-0.00,-0.05,0.05
9.102,-0.02,0.00,-0.04,0.04
9.113,-0.04,0.01,-0.01,0.04
9.123,0.00,0.01,0.01,0.01
9.133,0.04,0.01,0.01,0.04
9.143,0.01,0.02,0.00,0.02
9.153,-0.05,0.02,-0.04,0.07
9.163,-0.07,0.02,-0.04,0.09
9.173,-0.02,0.01,-0.04,0.05
9.183,0.03,0.00,0.02,0.04
9.193,0.06,-0.03,0.08,0.10
9.203,0.01,-0.06,0.10,0.12
9.213,-0.03,-0.04,0.00,0.05
9.223,-0.06,-0.04,-0.09,0.12
9.233,-0.07,-0.01,-0.14,0.16
9.243,-0.04,0.01,-0.08,0.09
9.254,0.02,0.05,0.00,0.05
9.264,0.03,0.09,0.08,0.12
9.274,0.03,0.08,0.09,0.12
9.284,0.03,0.05,0.06,0.08
9.294,-0.00,0.01,0.04,0.04
9.304,-0.02,-0.02,0.02,0.04
9.314,-0.03,-0.05,-0.05,0.08
9.324,-0.02,-0.07,-0.07,0.10
9.334,-0.02,-0.06,-0.03,0.07
9.344,0.01,-0.06,-0.04,0.07
9.354,0.00,-0.03,-0.03,0.04
9.364,0.03,-0.01,-0.01,0.03
9.374,0.03,0.01,0.04,0.05
9.384,0.02,0.00,0.02,0.03
9.395,-0.01,-0.01,0.01,0.02
9.404,-0.03,-0.01,-0.00,0.04
9.415,-0.02,0.01,0.02,0.03
9.425,-0.03,0.01,-0.01,0.03
9.435,0.04,0.02,0.00,0.04
9.445,0.05,0.02,-0.04,0.07
9.455,-0.01,0.00,-0.11,0.11
9.465,-0.02,0.01,-0.06,0.06
9.475,-0.02,0.03,0.05,0.06
9.485,-0.00,0.04,0.10,0.11
9.495,0.02,0.03,0.07,0.08
9.505,-0.01,0.01,-0.03,0.03
9.515,-0.04,0.02,-0.08,0.09
9.525,-0.05,0.00,-0.05,0.07
9.536,-0.05,0.01,0.00,0.05
9.546,-0.02,0.03,0.03,0.05
9.556,0.02,0.03,0.04,0.06
9.566,0.04,0.03,0.04,0.07
9.576,0.03,-0.02,0.04,0.06
9.586,0.01,-0.04,0.03,0.05
9.596,-0.02,-0.05,-0.01,0.06
9.606,0.01,-0.03,-0.03,0.05
9.616,0.01,-0.03,-0.02,0.04
9.626,-0.02,-0.03,-0.02,0.04
9.636,-0.02,-0.02,-0.05,0.06
9.646,0.04,-0.01,-0.00,0.05
9.656,0.08,0.01,0.04,0.10
9.666,0.04,0.01,0.02,0.04
9.677,0.00,0.02,-0.04,0.04
9.686,-0.02,0.02,-0.00,0.03
9.697,0.00,0.02,0.01,0.03
9.707,-0.01,0.01,0.00,0.02
9.717,-0.01,0.01,-0.02,0.02
9.727,-0.01,0.02,-0.03,0.04
9.737,0.00,0.00,-0.01,0.01
9.747,0.00,0.00,-0.00,0.00
9.757,-0.04,-0.00,-0.03,0.05
9.767,-0.04,0.01,-0.02,0.04
9.777,-0.01,0.01,0.01,0.02
9.787,0.00,0.01,0.01,0.01
9.797,0.01,0.02,0.01,0.02
9.807,-0.01,0.00,0.02,0.03
9.817,-0.02,-0.01,0.01,0.02
9.827,-0.01,-0.03,-0.02,0.04
9.838,0.01,-0.01,-0.00,0.01
9.848,0.03,-0.01,-0.03,0.04
9.858,-0.00,-0.02,-0.00,0.02
9.868,-0.00,-0.02,0.03,0.03
9.878,0.01,-0.02,-0.00,0.02
9.888,0.04,-0.00,-0.01,0.04
9.898,0.07,0.01,0.01,0.07
9.908,0.01,-0.01,0.02,0.02
9.918,-0.05,-0.03,-0.02,0.06
9.928,-0.04,0.00,-0.04,0.06
9.938,0.03,0.02,0.02,0.04
9.948,0.01,0.00,0.01,0.02
9.958,0.01,-0.01,-0.02,0.02
9.968,-0.03,-0.02,-0.03,0.04
9.979,-0.05,-0.00,-0.02,0.05
9.989,-0.01,0.00,-0.01,0.01
9.999,0.05,0.01,-0.01,0.05
10.009,0.05,0.00,-0.00,0.05
10.019,-0.01,-0.03,0.01,0.03
10.029,-0.06,-0.04,-0.02,0.07
10.039,-0.05,-0.01,-0.04,0.06
10.049,-0.02,0.02,0.00,0.03
10.059,0.01,0.02,0.02,0.03
10.069,0.05,0.02,-0.02,0.06
10.079,0.05,0.02,-0.01,0.06
10.089,-0.04,0.01,-0.02,0.05
10.099,-0.09,-0.00,-0.04,0.10
10.110,-0.03,0.00,0.01,0.03
10.119,0.04,-0.01,0.08,0.09
10.130,0.04,-0.05,0.08,0.10
10.140,-0.02,-0.04,0.03,0.06
10.150,-0.06,-0.03,-0.08,0.11
10.160,-0.05,0.01,-0.14,0.14
10.170,-0.01,0.03,-0.09,0.09
10.180,0.03,0.04,-0.01,0.05
10.190,0.03,0.08,0.06,0.11
10.200,0.04,0.08,0.07,0.11
10.210,0.01,0.06,0.08,0.10
10.220,0.02,0.01,0.05,0.06
10.230,-0.01,-0.02,0.01,0.02
10.240,-0.03,-0.04,-0.04,0.06
10.250,-0.02,-0.06,-0.03,0.07
10.260,-0.01,-0.08,-0.03,0.09
10.270,0.00,-0.07,-0.05,0.09
10.281,0.02,-0.04,-0.05,0.07
10.291,0.00,-0.01,0.03,0.04
10.301,-0.00,-0.00,0.04,0.04
10.311,0.02,0.01,0.02,0.03
10.321,0.02,0.02,0.01,0.03
10.331,0.02,0.01,0.02,0.03
10.341,-0.02,0.00,-0.01,0.03
10.351,-0.02,-0.00,-0.02,0.03
10.361,0.02,-0.00,-0.03,0.03
10.371,-0.02,-0.01,-0.04,0.05
10.381,-0.05,-0.03,-0.11,0.12
10.391,-0.05,0.01,-0.11,0.13
10.401,-0.00,0.01,0.03,0.03
10.412,0.03,0.04,0.10,0.11
10.422,0.04,0.03,0.09,0.10
10.432,-0.00,0.03,0.00,0.03
10.442,-0.03,0.04,-0.04,0.06
10.452,0.01,0.03,-0.03,0.04
10.462,-0.00,0.03,-0.01,0.03
10.472,-0.03,0.02,-0.00,0.04
10.482,-0.03,0.00,0.01,0.04
10.492,-0.00,0.00,0.03,0.03
10.502,-0.00,-0.01,0.00,0.01
10.512,0.01,-0.04,0.01,0.05
10.522,0.02,-0.07,0.03,0.08
10.532,0.03,-0.04,0.02,0.05
10.542,0.02,-0.03,-0.00,0.03
10.552,-0.02,-0.03,-0.03,0.05
10.563,-0.02,0.01,-0.03,0.04
10.573,0.01,0.02,-0.03,0.04
10.583,0.03,0.01,-0.01,0.03
10.593,0.05,0.01,0.00,0.05
10.603,0.04,-0.00,0.01,0.05
10.613,0.01,-0.02,0.01,0.02
10.623,0.01,-0.00,-0.00,0.01
10.633,-0.01,-0.00,-0.01,0.01
10.643,-0.00,-0.00,-0.03,0.03
10.653,-0.03,-0.00,-0.02,0.03
10.663,-0.03,0.00,-0.03,0.04
10.673,-0.02,0.02,-0.03,0.04
10.683,-0.03,0.01,-0.01,0.03
10.693,0.01,0.02,0.01,0.02
10.703,0.01,0.01,0.01,0.02
10.714,-0.00,0.01,-0.00,0.01
10.724,-0.02,0.01,-0.01,0.02
10.734,0.00,0.01,-0.01,0.02
10.744,0.02,-0.02,-0.00,0.03
10.754,-0.01,-0.03,-0.02,0.04
10.764,-0.02,-0.03,-0.02,0.04
10.774,-0.00,-0.01,-0.00,0.01
10.784,0.02,-0.01,-0.00,0.03
10.794,0.02,-0.02,0.01,0.03
10.804,0.01,-0.01,0.00,0.01
10.814,-0.01,-0.00,0.00,0.01
10.824,-0.03,0.00,0.03,0.04
10.834,-0.01,0.01,0.01,0.01
10.844,0.02,0.00,-0.01,0.02
10.854,0.02,0.01,-0.03,0.03
10.865,0.01,0.01,-0.00,0.01
10.875,-0.03,0.00,-0.02,0.03
10.885,0.00,-0.00,-0.00,0.01
10.895,0.01,0.01,-0.00,0.01
10.905,-0.00,-0.01,-0.01,0.01
10.915,-0.02,0.01,-0.01,0.02
10.925,-0.02,0.01,-0.02,0.03
10.935,-0.01,0.01,-0.01,0.02
10.945,0.01,-0.01,-0.01,0.02
10.955,-0.02,-0.02,-0.02,0.03
10.965,-0.01,-0.00,0.00,0.01
10.976,-0.01,-0.01,0.01,0.01
10.986,0.00,0.01,-0.03,0.03
10.995,0.01,0.01,0.01,0.01
11.006,0.01,0.00,0.01,0.02
11.016,-0.01,0.01,-0.03,0.03
11.026,-0.04,-0.00,-0.05,0.07
11.036,-0.02,0.01,-0.05,0.06
11.046,-0.01,0.00,-0.01,0.01
11.056,0.03,-0.03,0.06,0.08
11.066,0.02,-0.04,0.10,0.11
11.076,-0.02,-0.04,0.05,0.07
11.086,0.00,-0.01,-0.05,0.05
11.096,0.01,0.00,-0.14,0.14
11.106,0.00,0.04,-0.10,0.11
11.116,-0.00,0.04,-0.02,0.04
11.126,-0.01,0.05,0.07,0.08
11.136,0.02,0.07,0.10,0.12
11.147,0.03,0.05,0.10,0.12
11.157,0.01,0.03,0.05,0.06
11.167,-0.02,-0.01,0.01,0.03
11.177,-0.06,-0.04,-0.00,0.07
11.187,-0.05,-0.07,-0.03,0.09
11.197,-0.02,-0.08,-0.04,0.09
11.207,-0.02,-0.06,-0.04,0.07
11.217,-0.01,-0.04,-0.04,0.06
11.227,0.02,-0.01,-0.02,0.03
11.237,0.05,0.01,0.03,0.06
11.247,0.06,0.04,0.04,0.08
11.257,0.03,0.02,0.02,0.04
11.267,-0.02,-0.01,0.01,0.03
11.278,-0.05,-0.01,-0.01,0.05
11.287,-0.02,0.00,-0.02,0.03
11.298,-0.02,0.02,0.02,0.03
11.308,-0.01,0.01,0.00,0.02
11.318,-0.02,-0.02,-0.10,0.10
11.328,-0.05,-0.02,-0.12,0.13
11.338,0.00,0.00,-0.02,0.02
11.348,0.02,0.03,0.09,0.10
11.358,0.04,0.01,0.10,0.11
11.368,0.01,0.01,0.02,0.02
11.378,-0.06,0.02,-0.04,0.07
11.388,-0.06,0.02,-0.06,0.08
11.398,-0.01,0.02,-0.05,0.05
11.408,-0.00,0.01,0.01,0.01
11.418,-0.02,0.01,0.02,0.03
11.428,-0.01,-0.02,0.02,0.02
11.439,0.03,-0.04,-0.00,0.05
11.446,0.01,-0.04,0.01,0.04
11.456,-0.01,-0.04,0.02,0.04
11.466,0.01,-0.04,0.03,0.05
11.476,-0.01,-0.01,0.03,0.03
11.486,-0.03,-0.01,-0.01,0.03
11.496,-0.01,0.00,-0.04,0.04
11.507,0.03,0.02,0.00,0.04
11.517,0.04,-0.00,0.02,0.04
11.527,0.04,0.00,0.02,0.04
11.537,0.03,-0.01,0.01,0.04
11.547,-0.00,0.01,-0.01,0.01
11.557,-0.01,-0.00,-0.02,0.02
11.567,-0.02,-0.02,-0.01,0.03
11.577,-0.02,-0.00,-0.01,0.02
11.587,-0.02,-0.01,-0.01,0.02
11.597,-0.01,0.00,-0.01,0.02
11.607,-0.02,0.02,-0.03,0.04
11.617,-0.03,0.02,-0.00,0.03
11.627,-0.02,0.02,-0.01,0.03
11.637,-0.00,0.01,-0.00,0.01
11.647,0.01,0.00,-0.00,0.01
11.658,0.00,0.01,0.01,0.01
11.668,0.01,0.00,0.02,0.02
11.678,0.02,-0.02,0.00,0.03
11.688,0.03,-0.02,0.01,0.03
11.698,-0.02,-0.01,-0.00,0.02
11.708,-0.01,-0.03,-0.02,0.03
11.718,0.01,-0.01,-0.01,0.02
11.728,0.03,-0.00,0.00,0.03
11.741,0.00,-0.01,0.01,0.01
11.748,-0.02,0.00,0.02,0.03
11.758,0.01,0.01,-0.01,0.02
11.768,0.03,0.01,-0.02,0.04
11.779,0.02,-0.01,-0.00,0.02
11.789,0.03,0.00,0.02,0.04
11.799,-0.00,0.01,0.01,0.02
11.811,-0.05,-0.01,0.01,0.05
11.821,-0.02,-0.01,-0.00,0.02
11.831,0.01,0.01,-0.00,0.01
11.841,0.02,0.01,-0.00,0.02
11.851,0.00,0.01,0.00,0.01
11.862,0.01,-0.00,0.02,0.02
11.872,0.01,-0.00,0.00,0.01
11.882,0.02,0.01,-0.01,0.02
11.892,0.00,-0.02,-0.01,0.03
11.902,-0.02,-0.03,-0.01,0.04
11.912,-0.05,-0.01,-0.02,0.06
11.922,-0.03,0.01,-0.01,0.03
11.932,-0.00,0.01,0.02,0.03
11.942,-0.00,-0.01,0.02,0.02
11.952,0.02,0.00,-0.02,0.03
11.962,-0.00,0.01,-0.04,0.04
11.972,-0.03,0.02,-0.01,0.04
11.982,-0.02,0.01,-0.02,0.03
11.992,0.02,-0.03,0.05,0.06
12.002,0.01,-0.06,0.10,0.12
12.013,-0.02,-0.07,0.06,0.09
12.023,-0.03,-0.04,-0.03,0.06
12.033,-0.04,-0.00,-0.11,0.12
12.043,-0.04,0.02,-0.10,0.11
12.053,-0.04,0.05,-0.03,0.07
12.063,0.03,0.06,0.03,0.07
12.073,0.07,0.07,0.09,0.14
12.083,0.07,0.06,0.09,0.13
12.093,0.00,0.01,0.06,0.06
12.103,-0.01,-0.01,0.04,0.04
12.113,-0.02,-0.04,-0.00,0.05
12.123,-0.01,-0.06,-0.03,0.06
12.133,-0.02,-0.08,-0.04,0.09
12.143,0.00,-0.08,-0.05,0.09
12.154,0.01,-0.05,-0.03,0.06
12.164,0.00,-0.04,-0.00,0.04
12.174,0.00,-0.01,0.03,0.04
12.184,0.02,0.02,0.04,0.04
12.194,0.03,0.03,0.02,0.05
12.204,0.05,0.02,0.03,0.06
12.214,-0.01,-0.01,-0.01,0.01
12.224,-0.07,-0.01,-0.02,0.07
12.234,-0.05,0.00,0.00,0.05
12.244,0.01,0.02,-0.01,0.03
12.254,0.01,0.02,-0.05,0.05
12.264,-0.04,0.00,-0.09,0.10
12.274,-0.04,-0.01,-0.07,0.08
12.284,-0.01,0.02,0.04,0.05
12.294,0.01,0.04,0.11,0.12
12.305,0.03,0.03,0.07,0.08
12.315,-0.05,0.02,0.00,0.06
12.325,-0.09,0.02,-0.05,0.11
12.335,-0.06,0.01,-0.03,0.07
12.345,-0.03,0.02,-0.01,0.03
12.355,0.01,0.04,0.03,0.05
12.365,0.01,0.03,0.04,0.05
12.375,0.06,-0.01,0.02,0.06
12.385,0.07,-0.06,-0.01,0.09
12.395,-0.01,-0.05,0.05,0.07
12.405,-0.00,-0.06,0.01,0.06
12.415,0.01,-0.04,-0.01,0.04
12.425,-0.01,-0.02,-0.04,0.04
12.435,-0.03,-0.00,-0.04,0.05
12.446,-0.01,-0.01,-0.05,0.05
12.456,0.03,0.00,0.00,0.03
12.466,0.07,0.02,0.05,0.09
12.476,0.04,0.02,0.03,0.05
12.486,0.05,0.04,-0.01,0.07
12.496,0.02,0.05,0.02,0.06
12.506,-0.02,0.03,0.01,0.04
12.516,-0.01,0.01,-0.01,0.02
12.526,-0.04,0.00,-0.02,0.04
12.536,-0.02,-0.00,-0.03,0.04
12.546,-0.02,-0.00,-0.02,0.02
12.556,-0.06,-0.01,-0.01,0.06
12.566,-0.04,-0.01,-0.04,0.06
12.576,0.00,0.01,-0.02,0.02
12.586,0.02,0.04,0.03,0.05
12.596,0.02,0.05,0.05,0.08
12.607,-0.03,0.02,0.05,0.06
12.617,-0.01,0.01,0.01,0.01
12.627,0.02,-0.00,-0.01,0.02
12.637,-0.01,-0.02,-0.00,0.02
12.647,-0.02,-0.04,-0.01,0.05
12.657,-0.00,-0.03,-0.01,0.04
12.667,-0.01,-0.02,-0.02,0.03
12.677,-0.00,-0.03,-0.00,0.03
12.687,0.00,-0.00,0.01,0.01
12.697,-0.00,0.01,-0.01,0.01
12.707,0.01,0.00,0.01,0.02
12.717,0.01,0.01,0.02,0.03
12.727,0.01,0.01,0.02,0.02
12.738,0.03,0.01,-0.01,0.03
12.748,0.05,0.00,0.00,0.05
12.758,0.07,-0.01,0.02,0.07
12.768,0.01,0.00,0.01,0.01
12.778,-0.06,0.00,-0.01,0.07
12.788,-0.05,-0.01,-0.03,0.06
12.798,-0.00,0.01,-0.01,0.02
12.808,0.03,0.01,-0.00,0.04
12.818,0.02,-0.00,0.00,0.02
12.828,-0.04,-0.02,-0.02,0.04
12.838,-0.03,-0.00,-0.02,0.04
12.848,-0.04,0.00,-0.01,0.04
12.858,-0.04,0.02,-0.00,0.05
12.868,-0.00,0.00,0.02,0.02
12.879,0.01,0.02,-0.00,0.02
12.889,0.00,0.00,-0.03,0.03
12.899,-0.04,0.00,-0.03,0.05
12.909,-0.02,0.01,-0.00,0.02
12.919,0.04,-0.00,0.05,0.06
12.929,0.04,-0.02,0.10,0.11
12.939,-0.01,-0.05,0.07,0.08
12.949,-0.02,-0.04,-0.03,0.05
12.959,-0.02,0.01,-0.11,0.11
12.969,-0.01,0.02,-0.12,0.13
12.979,-0.02,0.02,-0.06,0.07
12.989,-0.02,0.02,0.02,0.04
12.999,0.03,0.05,0.05,0.08
13.009,0.06,0.07,0.11,0.14
13.019,0.03,0.03,0.11,0.12
13.030,-0.02,0.00,0.04,0.04
13.040,-0.03,-0.01,0.00,0.03
13.050,0.00,-0.02,0.01,0.02
13.060,-0.00,-0.03,-0.02,0.04
13.070,-0.03,-0.05,-0.04,0.07
